GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2016-12-03,21600291,Final,1610612749,1610612751,2016,1610612749,112.0,0.471,0.722,0.25,25.0,46.0,1610612751,103.0,0.374,0.727,0.268,21.0,46.0,1
2016-12-03,21600292,Final,1610612766,1610612750,2016,1610612766,120.0,0.436,0.6920000000000001,0.389,30.0,50.0,1610612750,125.0,0.4529999999999999,0.8640000000000001,0.37,32.0,51.0,0
2016-12-03,21600293,Final,1610612761,1610612737,2016,1610612761,128.0,0.5760000000000001,0.818,0.542,28.0,48.0,1610612737,84.0,0.3979999999999999,0.5,0.25,21.0,38.0,1
2016-12-03,21600294,Final,1610612755,1610612738,2016,1610612755,106.0,0.461,0.8079999999999999,0.455,20.0,38.0,1610612738,107.0,0.5,0.7929999999999999,0.308,22.0,37.0,0
2016-12-03,21600295,Final,1610612763,1610612747,2016,1610612763,103.0,0.466,0.733,0.3329999999999999,32.0,43.0,1610612747,100.0,0.4320000000000001,0.7929999999999999,0.3329999999999999,16.0,44.0,1
2016-12-03,21600296,Final,1610612742,1610612741,2016,1610612742,107.0,0.46,0.778,0.419,31.0,42.0,1610612741,82.0,0.451,0.7140000000000001,0.231,9.0,43.0,1
2016-12-03,21600297,Final,1610612762,1610612743,2016,1610612762,105.0,0.449,0.929,0.36,20.0,40.0,1610612743,98.0,0.446,0.7859999999999999,0.542,19.0,37.0,1
2016-12-03,21600298,Final,1610612757,1610612748,2016,1610612757,99.0,0.4039999999999999,0.75,0.375,19.0,47.0,1610612748,92.0,0.442,0.667,0.273,23.0,46.0,1
2016-12-03,21600299,Final,1610612744,1610612756,2016,1610612744,138.0,0.628,0.765,0.667,37.0,38.0,1610612756,109.0,0.451,0.762,0.344,24.0,36.0,1
2016-12-02,21600282,Final,1610612755,1610612753,2016,1610612755,88.0,0.379,0.7,0.281,24.0,46.0,1610612753,105.0,0.474,0.6920000000000001,0.5,24.0,47.0,0
2016-12-02,21600283,Final,1610612738,1610612758,2016,1610612738,97.0,0.409,0.933,0.3929999999999999,25.0,45.0,1610612758,92.0,0.375,0.8,0.231,22.0,51.0,1
2016-12-02,21600284,Final,1610612761,1610612747,2016,1610612761,113.0,0.542,0.846,0.414,25.0,44.0,1610612747,80.0,0.344,0.588,0.231,16.0,46.0,1
2016-12-02,21600285,Final,1610612752,1610612750,2016,1610612752,118.0,0.477,0.8,0.387,26.0,43.0,1610612750,114.0,0.466,0.917,0.357,25.0,43.0,1
2016-12-02,21600286,Final,1610612741,1610612739,2016,1610612741,111.0,0.49,0.8240000000000001,0.1669999999999999,31.0,49.0,1610612739,105.0,0.542,0.5,0.385,30.0,33.0,1
2016-12-02,21600287,Final,1610612740,1610612746,2016,1610612740,96.0,0.4589999999999999,0.619,0.25,21.0,40.0,1610612746,114.0,0.511,0.875,0.417,27.0,47.0,0
2016-12-02,21600288,Final,1610612737,1610612765,2016,1610612737,85.0,0.364,0.75,0.25,22.0,32.0,1610612765,121.0,0.539,0.667,0.586,28.0,54.0,0
2016-12-02,21600289,Final,1610612759,1610612764,2016,1610612759,107.0,0.488,0.636,0.4,27.0,37.0,1610612764,105.0,0.506,0.889,0.636,25.0,43.0,1
2016-12-02,21600290,Final,1610612743,1610612745,2016,1610612743,110.0,0.442,0.563,0.29,22.0,54.0,1610612745,128.0,0.511,0.84,0.4589999999999999,25.0,41.0,0
2016-12-01,21600276,Final,1610612766,1610612742,2016,1610612766,97.0,0.473,0.71,0.278,24.0,39.0,1610612742,87.0,0.3720000000000001,0.778,0.29,18.0,41.0,1
2016-12-01,21600277,Final,1610612751,1610612749,2016,1610612751,93.0,0.382,0.813,0.3,20.0,40.0,1610612749,111.0,0.45,0.828,0.441,23.0,48.0,0
2016-12-01,21600278,Final,1610612763,1610612753,2016,1610612763,95.0,0.418,0.7859999999999999,0.389,18.0,39.0,1610612753,94.0,0.446,0.71,0.25,15.0,42.0,1
2016-12-01,21600279,Final,1610612739,1610612746,2016,1610612739,94.0,0.406,0.7440000000000001,0.375,12.0,36.0,1610612746,113.0,0.472,0.667,0.419,33.0,47.0,0
2016-12-01,21600280,Final,1610612762,1610612748,2016,1610612762,110.0,0.5479999999999999,0.765,0.5670000000000001,24.0,31.0,1610612748,111.0,0.512,0.789,0.421,16.0,40.0,0
2016-12-01,21600281,Final,1610612744,1610612745,2016,1610612744,127.0,0.413,0.784,0.273,31.0,54.0,1610612745,132.0,0.444,0.733,0.318,26.0,56.0,0
2016-11-30,21600267,Final,1610612738,1610612765,2016,1610612738,114.0,0.44,0.95,0.357,26.0,33.0,1610612765,121.0,0.552,0.762,0.45,28.0,52.0,0
2016-11-30,21600268,Final,1610612761,1610612763,2016,1610612761,120.0,0.551,0.848,0.5,23.0,43.0,1610612763,105.0,0.439,0.846,0.407,16.0,30.0,1
2016-11-30,21600269,Final,1610612741,1610612747,2016,1610612741,90.0,0.352,0.759,0.19,22.0,46.0,1610612747,96.0,0.407,0.6829999999999999,0.25,17.0,60.0,0
2016-11-30,21600270,Final,1610612760,1610612764,2016,1610612760,126.0,0.484,0.71,0.4,28.0,47.0,1610612764,115.0,0.449,0.654,0.357,25.0,48.0,1
2016-11-30,21600271,Final,1610612750,1610612752,2016,1610612750,104.0,0.442,0.821,0.211,17.0,40.0,1610612752,106.0,0.451,0.733,0.406,24.0,39.0,0
2016-11-30,21600272,Final,1610612742,1610612759,2016,1610612742,87.0,0.429,0.7859999999999999,0.3329999999999999,16.0,37.0,1610612759,94.0,0.465,0.708,0.579,16.0,42.0,0
2016-11-30,21600273,Final,1610612743,1610612748,2016,1610612743,98.0,0.418,0.625,0.318,28.0,55.0,1610612748,106.0,0.441,0.5770000000000001,0.375,26.0,48.0,0
2016-11-30,21600274,Final,1610612756,1610612737,2016,1610612756,109.0,0.449,0.76,0.476,15.0,41.0,1610612737,107.0,0.506,0.8,0.36,20.0,40.0,1
2016-11-30,21600275,Final,1610612757,1610612754,2016,1610612757,131.0,0.5429999999999999,0.895,0.375,29.0,40.0,1610612754,109.0,0.5,0.8859999999999999,0.429,19.0,32.0,1
2016-11-29,21600260,Final,1610612766,1610612765,2016,1610612766,89.0,0.397,0.857,0.3329999999999999,21.0,40.0,1610612765,112.0,0.489,0.909,0.429,21.0,44.0,0
2016-11-29,21600261,Final,1610612751,1610612746,2016,1610612751,127.0,0.433,0.667,0.342,22.0,54.0,1610612746,122.0,0.422,0.773,0.325,21.0,56.0,1
2016-11-29,21600262,Final,1610612749,1610612739,2016,1610612749,118.0,0.535,0.826,0.368,27.0,43.0,1610612739,101.0,0.4270000000000001,0.742,0.359,17.0,35.0,1
2016-11-29,21600263,Final,1610612740,1610612747,2016,1610612740,105.0,0.4320000000000001,0.84,0.258,24.0,54.0,1610612747,88.0,0.425,0.5,0.1669999999999999,26.0,47.0,1
2016-11-29,21600264,Final,1610612759,1610612753,2016,1610612759,83.0,0.368,0.846,0.25,19.0,45.0,1610612753,95.0,0.4529999999999999,0.917,0.4,25.0,40.0,0
2016-11-29,21600265,Final,1610612762,1610612745,2016,1610612762,120.0,0.5539999999999999,0.852,0.536,23.0,40.0,1610612745,101.0,0.407,0.727,0.3670000000000001,14.0,38.0,1
2016-11-28,21600253,Final,1610612764,1610612758,2016,1610612764,101.0,0.412,0.8079999999999999,0.4,22.0,49.0,1610612758,95.0,0.409,0.615,0.143,20.0,44.0,1
2016-11-28,21600254,Final,1610612761,1610612755,2016,1610612761,122.0,0.545,0.8059999999999999,0.684,22.0,42.0,1610612755,95.0,0.419,0.6920000000000001,0.412,27.0,38.0,1
2016-11-28,21600255,Final,1610612752,1610612760,2016,1610612752,103.0,0.396,0.893,0.316,20.0,40.0,1610612760,112.0,0.5,0.667,0.364,25.0,53.0,0
2016-11-28,21600256,Final,1610612748,1610612738,2016,1610612748,104.0,0.475,0.688,0.2,24.0,41.0,1610612738,112.0,0.482,0.8079999999999999,0.407,26.0,40.0,0
2016-11-28,21600257,Final,1610612763,1610612766,2016,1610612763,85.0,0.4039999999999999,0.462,0.241,21.0,42.0,1610612766,104.0,0.439,0.742,0.346,24.0,47.0,0
2016-11-28,21600258,Final,1610612750,1610612762,2016,1610612750,103.0,0.444,0.96,0.368,26.0,39.0,1610612762,112.0,0.506,0.8240000000000001,0.222,19.0,42.0,0
2016-11-28,21600259,Final,1610612744,1610612737,2016,1610612744,105.0,0.435,0.792,0.3429999999999999,25.0,41.0,1610612737,100.0,0.424,0.7,0.241,20.0,50.0,1
2016-11-27,21600245,Final,1610612755,1610612739,2016,1610612755,108.0,0.467,0.7,0.441,29.0,50.0,1610612739,112.0,0.413,0.857,0.3,19.0,46.0,0
2016-11-27,21600246,Final,1610612756,1610612743,2016,1610612756,114.0,0.4039999999999999,0.861,0.44,11.0,46.0,1610612743,120.0,0.4379999999999999,0.906,0.4479999999999999,21.0,49.0,0
2016-11-27,21600247,Final,1610612751,1610612758,2016,1610612751,105.0,0.4370000000000001,0.929,0.4,19.0,42.0,1610612758,122.0,0.535,0.773,0.565,24.0,45.0,0
2016-11-27,21600248,Final,1610612753,1610612749,2016,1610612753,96.0,0.413,0.765,0.25,24.0,46.0,1610612749,104.0,0.477,0.7,0.3329999999999999,24.0,53.0,0
2016-11-27,21600249,Final,1610612754,1610612746,2016,1610612754,91.0,0.435,0.857,0.263,26.0,52.0,1610612746,70.0,0.314,0.815,0.1669999999999999,11.0,40.0,1
2016-11-27,21600250,Final,1610612742,1610612740,2016,1610612742,91.0,0.416,0.85,0.37,19.0,46.0,1610612740,81.0,0.39,0.889,0.25,17.0,42.0,1
2016-11-27,21600251,Final,1610612757,1610612745,2016,1610612757,114.0,0.482,0.759,0.364,24.0,35.0,1610612745,130.0,0.561,0.75,0.472,26.0,36.0,0
2016-11-27,21600252,Final,1610612747,1610612737,2016,1610612747,109.0,0.442,0.85,0.4,20.0,53.0,1610612737,94.0,0.4429999999999999,0.4,0.3429999999999999,25.0,38.0,1
2016-11-26,21600240,Final,1610612764,1610612759,2016,1610612764,100.0,0.477,0.7140000000000001,0.273,21.0,40.0,1610612759,112.0,0.5329999999999999,0.7929999999999999,0.375,22.0,38.0,0
2016-11-26,21600241,Final,1610612766,1610612752,2016,1610612766,107.0,0.4379999999999999,0.69,0.364,16.0,52.0,1610612752,102.0,0.374,0.8,0.375,26.0,47.0,1
2016-11-26,21600242,Final,1610612760,1610612765,2016,1610612760,106.0,0.506,0.5379999999999999,0.348,23.0,43.0,1610612765,88.0,0.451,0.765,0.053,11.0,32.0,1
2016-11-26,21600243,Final,1610612748,1610612763,2016,1610612748,107.0,0.494,0.667,0.355,18.0,39.0,1610612763,110.0,0.507,0.818,0.36,23.0,34.0,0
2016-11-26,21600244,Final,1610612744,1610612750,2016,1610612744,115.0,0.556,0.8240000000000001,0.5,25.0,45.0,1610612750,102.0,0.461,0.833,0.286,22.0,32.0,1
2016-11-25,21600225,Final,1610612738,1610612759,2016,1610612738,103.0,0.462,0.778,0.353,32.0,36.0,1610612759,109.0,0.469,0.88,0.4579999999999999,24.0,45.0,0
2016-11-25,21600226,Final,1610612753,1610612764,2016,1610612753,91.0,0.4379999999999999,0.7,0.304,18.0,49.0,1610612764,94.0,0.455,0.8,0.207,26.0,37.0,0
2016-11-25,21600227,Final,1610612739,1610612742,2016,1610612739,128.0,0.506,0.917,0.465,30.0,47.0,1610612742,90.0,0.407,0.667,0.2289999999999999,29.0,39.0,1
2016-11-25,21600228,Final,1610612752,1610612766,2016,1610612752,113.0,0.4639999999999999,0.923,0.3929999999999999,26.0,55.0,1610612766,111.0,0.462,0.63,0.276,25.0,46.0,1
2016-11-25,21600229,Final,1610612755,1610612741,2016,1610612755,89.0,0.397,0.818,0.409,18.0,48.0,1610612741,105.0,0.444,0.731,0.286,24.0,51.0,0
2016-11-25,21600230,Final,1610612765,1610612746,2016,1610612765,108.0,0.522,0.7140000000000001,0.474,26.0,42.0,1610612746,97.0,0.479,0.769,0.3329999999999999,26.0,33.0,1
2016-11-25,21600231,Final,1610612762,1610612737,2016,1610612762,95.0,0.4379999999999999,0.833,0.294,17.0,55.0,1610612737,68.0,0.313,0.667,0.32,11.0,40.0,1
2016-11-25,21600232,Final,1610612749,1610612761,2016,1610612749,99.0,0.506,0.583,0.414,26.0,38.0,1610612761,105.0,0.4629999999999999,0.789,0.4379999999999999,18.0,38.0,0
2016-11-25,21600233,Final,1610612763,1610612748,2016,1610612763,81.0,0.354,0.826,0.211,14.0,51.0,1610612748,90.0,0.3879999999999999,0.667,0.387,17.0,44.0,0
2016-11-25,21600234,Final,1610612754,1610612751,2016,1610612754,118.0,0.552,0.688,0.423,25.0,47.0,1610612751,97.0,0.456,0.609,0.324,24.0,38.0,1
2016-11-25,21600235,Final,1610612743,1610612760,2016,1610612743,129.0,0.475,0.778,0.353,34.0,52.0,1610612760,132.0,0.5,0.7929999999999999,0.5,29.0,40.0,0
2016-11-25,21600236,Final,1610612756,1610612750,2016,1610612756,85.0,0.405,0.7140000000000001,0.231,17.0,48.0,1610612750,98.0,0.4,0.92,0.318,16.0,39.0,0
2016-11-25,21600237,Final,1610612757,1610612740,2016,1610612757,119.0,0.47,0.765,0.375,30.0,52.0,1610612740,104.0,0.474,0.655,0.565,20.0,34.0,1
2016-11-25,21600238,Final,1610612747,1610612744,2016,1610612747,85.0,0.356,0.696,0.2269999999999999,20.0,45.0,1610612744,109.0,0.518,0.706,0.3929999999999999,31.0,44.0,0
2016-11-25,21600239,Final,1610612758,1610612745,2016,1610612758,104.0,0.488,0.81,0.281,24.0,37.0,1610612745,117.0,0.471,0.8,0.42,27.0,42.0,0
2016-11-23,21600212,Final,1610612755,1610612763,2016,1610612755,99.0,0.376,0.7390000000000001,0.3329999999999999,24.0,56.0,1610612763,104.0,0.384,0.75,0.345,24.0,46.0,0
2016-11-23,21600213,Final,1610612766,1610612759,2016,1610612766,114.0,0.506,0.722,0.55,30.0,44.0,1610612759,119.0,0.512,0.9,0.419,28.0,34.0,0
2016-11-23,21600214,Final,1610612753,1610612756,2016,1610612753,87.0,0.363,0.609,0.28,17.0,44.0,1610612756,92.0,0.452,0.773,0.409,15.0,44.0,0
2016-11-23,21600215,Final,1610612739,1610612757,2016,1610612739,137.0,0.5329999999999999,0.741,0.583,30.0,41.0,1610612757,125.0,0.522,0.947,0.4479999999999999,27.0,38.0,1
2016-11-23,21600216,Final,1610612754,1610612737,2016,1610612754,85.0,0.405,0.7140000000000001,0.259,16.0,37.0,1610612737,96.0,0.424,0.8640000000000001,0.25,17.0,56.0,0
2016-11-23,21600217,Final,1610612751,1610612738,2016,1610612751,92.0,0.395,0.636,0.3229999999999999,18.0,45.0,1610612738,111.0,0.4589999999999999,0.75,0.395,26.0,51.0,0
2016-11-23,21600218,Final,1610612765,1610612748,2016,1610612765,107.0,0.494,0.84,0.316,22.0,49.0,1610612748,84.0,0.36,0.767,0.2689999999999999,19.0,37.0,1
2016-11-23,21600219,Final,1610612745,1610612761,2016,1610612745,102.0,0.487,1.0,0.3329999999999999,29.0,39.0,1610612761,115.0,0.489,0.81,0.522,28.0,38.0,0
2016-11-23,21600220,Final,1610612742,1610612746,2016,1610612742,104.0,0.452,0.944,0.4579999999999999,23.0,44.0,1610612746,124.0,0.506,0.742,0.469,26.0,43.0,0
2016-11-23,21600221,Final,1610612762,1610612743,2016,1610612762,108.0,0.494,0.71,0.308,19.0,51.0,1610612743,83.0,0.318,0.581,0.3329999999999999,14.0,49.0,1
2016-11-23,21600222,Final,1610612740,1610612750,2016,1610612740,117.0,0.542,0.7829999999999999,0.375,27.0,45.0,1610612750,96.0,0.384,0.818,0.176,23.0,41.0,1
2016-11-23,21600223,Final,1610612744,1610612747,2016,1610612744,149.0,0.616,0.6859999999999999,0.528,47.0,48.0,1610612747,106.0,0.43,0.818,0.4,22.0,37.0,1
2016-11-23,21600224,Final,1610612758,1610612760,2016,1610612758,116.0,0.4679999999999999,0.941,0.429,26.0,46.0,1610612760,101.0,0.421,0.789,0.28,18.0,38.0,1
2016-11-22,21600208,Final,1610612752,1610612757,2016,1610612752,107.0,0.469,1.0,0.31,26.0,43.0,1610612757,103.0,0.442,0.8079999999999999,0.273,18.0,44.0,1
2016-11-22,21600209,Final,1610612737,1610612740,2016,1610612737,94.0,0.4589999999999999,0.6,0.345,22.0,40.0,1610612740,112.0,0.523,0.917,0.44,29.0,40.0,0
2016-11-22,21600210,Final,1610612743,1610612741,2016,1610612743,110.0,0.43,0.8240000000000001,0.455,26.0,55.0,1610612741,107.0,0.4529999999999999,0.833,0.3329999999999999,22.0,48.0,1
2016-11-22,21600211,Final,1610612747,1610612760,2016,1610612747,111.0,0.506,0.813,0.519,25.0,35.0,1610612760,109.0,0.489,0.727,0.407,29.0,40.0,1
2016-11-21,21600199,Final,1610612755,1610612748,2016,1610612755,101.0,0.474,0.8,0.423,21.0,40.0,1610612748,94.0,0.386,0.679,0.226,17.0,50.0,1
2016-11-21,21600200,Final,1610612764,1610612756,2016,1610612764,106.0,0.407,0.647,0.357,25.0,45.0,1610612756,101.0,0.429,0.8,0.407,22.0,52.0,1
2016-11-21,21600201,Final,1610612766,1610612763,2016,1610612766,90.0,0.411,0.636,0.29,20.0,39.0,1610612763,105.0,0.476,0.765,0.462,24.0,40.0,0
2016-11-21,21600202,Final,1610612754,1610612744,2016,1610612754,83.0,0.32,0.917,0.261,13.0,49.0,1610612744,120.0,0.444,0.8440000000000001,0.361,31.0,60.0,0
2016-11-21,21600203,Final,1610612765,1610612745,2016,1610612765,96.0,0.414,0.708,0.412,19.0,39.0,1610612745,99.0,0.449,0.7040000000000001,0.3229999999999999,22.0,46.0,0
2016-11-21,21600204,Final,1610612749,1610612753,2016,1610612749,93.0,0.407,0.7140000000000001,0.276,25.0,37.0,1610612753,89.0,0.416,0.75,0.28,21.0,54.0,1
2016-11-21,21600205,Final,1610612750,1610612738,2016,1610612750,93.0,0.419,0.68,0.1669999999999999,23.0,51.0,1610612738,99.0,0.452,0.7859999999999999,0.316,20.0,39.0,0
2016-11-21,21600206,Final,1610612759,1610612742,2016,1610612759,96.0,0.467,0.72,0.4,24.0,39.0,1610612742,91.0,0.473,0.65,0.296,16.0,40.0,1
2016-11-21,21600207,Final,1610612746,1610612761,2016,1610612746,123.0,0.527,0.833,0.4,23.0,42.0,1610612761,115.0,0.5,0.8440000000000001,0.421,19.0,32.0,1
2016-11-20,21600193,Final,1610612752,1610612737,2016,1610612752,104.0,0.477,0.7140000000000001,0.37,21.0,50.0,1610612737,94.0,0.4,0.69,0.286,17.0,48.0,1
2016-11-20,21600194,Final,1610612751,1610612757,2016,1610612751,109.0,0.3979999999999999,0.8059999999999999,0.286,22.0,36.0,1610612757,129.0,0.5760000000000001,0.762,0.417,23.0,50.0,0
2016-11-20,21600195,Final,1610612760,1610612754,2016,1610612760,111.0,0.436,0.722,0.278,28.0,49.0,1610612754,115.0,0.449,0.774,0.5,23.0,51.0,0
2016-11-20,21600196,Final,1610612758,1610612761,2016,1610612758,102.0,0.444,0.76,0.407,26.0,37.0,1610612761,99.0,0.4,0.917,0.375,16.0,48.0,1
2016-11-20,21600197,Final,1610612743,1610612762,2016,1610612743,105.0,0.488,0.433,0.364,31.0,49.0,1610612762,91.0,0.3879999999999999,0.7829999999999999,0.259,15.0,49.0,1
2016-11-20,21600198,Final,1610612747,1610612741,2016,1610612747,110.0,0.441,0.7140000000000001,0.419,26.0,37.0,1610612741,118.0,0.517,0.7140000000000001,0.364,27.0,56.0,0
2016-11-19,21600184,Final,1610612745,1610612762,2016,1610612745,111.0,0.447,0.75,0.375,28.0,39.0,1610612762,102.0,0.513,0.706,0.444,22.0,43.0,1
2016-11-19,21600185,Final,1610612740,1610612766,2016,1610612740,121.0,0.439,0.84,0.389,27.0,53.0,1610612766,116.0,0.412,0.75,0.349,29.0,52.0,1
2016-11-19,21600186,Final,1610612764,1610612748,2016,1610612764,111.0,0.472,0.727,0.407,22.0,40.0,1610612748,114.0,0.506,0.5770000000000001,0.481,21.0,47.0,0
2016-11-19,21600187,Final,1610612753,1610612742,2016,1610612753,95.0,0.436,0.8640000000000001,0.381,17.0,50.0,1610612742,87.0,0.3379999999999999,0.815,0.4639999999999999,13.0,34.0,1
2016-11-19,21600188,Final,1610612765,1610612738,2016,1610612765,92.0,0.43,0.688,0.35,22.0,50.0,1610612738,94.0,0.402,0.941,0.387,22.0,46.0,0
2016-11-19,21600189,Final,1610612755,1610612756,2016,1610612755,120.0,0.523,0.65,0.486,33.0,44.0,1610612756,105.0,0.424,0.618,0.286,18.0,44.0,1
2016-11-19,21600190,Final,1610612763,1610612750,2016,1610612763,93.0,0.382,0.868,0.111,15.0,46.0,1610612750,71.0,0.391,0.636,0.318,16.0,34.0,1
2016-11-19,21600191,Final,1610612749,1610612744,2016,1610612749,121.0,0.517,0.76,0.5,27.0,41.0,1610612744,124.0,0.442,0.813,0.368,30.0,45.0,0
2016-11-19,21600192,Final,1610612746,1610612741,2016,1610612746,102.0,0.4679999999999999,0.826,0.407,20.0,38.0,1610612741,95.0,0.429,0.833,0.3,17.0,41.0,1
2016-11-18,21600174,Final,1610612766,1610612737,2016,1610612766,100.0,0.411,0.667,0.345,25.0,44.0,1610612737,96.0,0.4639999999999999,0.647,0.25,25.0,49.0,1
2016-11-18,21600176,Final,1610612754,1610612756,2016,1610612754,96.0,0.474,0.7929999999999999,0.143,18.0,35.0,1610612756,116.0,0.474,0.833,0.346,21.0,46.0,0
2016-11-18,21600175,Final,1610612739,1610612765,2016,1610612739,104.0,0.482,0.929,0.44,26.0,52.0,1610612765,81.0,0.312,0.85,0.316,23.0,44.0,1
2016-11-18,21600177,Final,1610612740,1610612757,2016,1610612740,113.0,0.5489999999999999,0.7,0.375,31.0,37.0,1610612757,101.0,0.375,0.885,0.353,19.0,48.0,1
2016-11-18,21600178,Final,1610612760,1610612751,2016,1610612760,124.0,0.551,0.792,0.2689999999999999,23.0,46.0,1610612751,105.0,0.422,0.8,0.379,19.0,30.0,1
2016-11-18,21600179,Final,1610612738,1610612744,2016,1610612738,88.0,0.373,0.789,0.344,19.0,43.0,1610612744,104.0,0.489,0.583,0.321,33.0,50.0,0
2016-11-18,21600180,Final,1610612742,1610612763,2016,1610612742,64.0,0.288,0.773,0.2,9.0,45.0,1610612763,80.0,0.4029999999999999,0.75,0.36,16.0,48.0,0
2016-11-18,21600181,Final,1610612743,1610612761,2016,1610612743,111.0,0.47,0.7440000000000001,0.16,29.0,59.0,1610612761,113.0,0.457,0.613,0.348,23.0,44.0,0
2016-11-18,21600182,Final,1610612747,1610612759,2016,1610612747,107.0,0.4479999999999999,0.81,0.48,24.0,45.0,1610612759,116.0,0.564,0.947,0.417,30.0,34.0,0
2016-11-18,21600183,Final,1610612758,1610612746,2016,1610612758,115.0,0.442,0.8290000000000001,0.385,21.0,37.0,1610612746,121.0,0.526,0.8240000000000001,0.4479999999999999,27.0,37.0,0
2016-11-17,21600169,Final,1610612764,1610612752,2016,1610612764,119.0,0.5429999999999999,0.889,0.6,26.0,37.0,1610612752,112.0,0.477,0.9,0.414,23.0,36.0,1
2016-11-17,21600170,Final,1610612748,1610612749,2016,1610612748,96.0,0.402,0.524,0.233,19.0,59.0,1610612749,73.0,0.3289999999999999,0.769,0.304,20.0,48.0,1
2016-11-17,21600171,Final,1610612745,1610612757,2016,1610612745,126.0,0.484,0.8,0.4379999999999999,26.0,54.0,1610612757,109.0,0.456,0.81,0.357,24.0,41.0,1
2016-11-17,21600172,Final,1610612750,1610612755,2016,1610612750,110.0,0.512,0.9,0.24,18.0,48.0,1610612755,86.0,0.373,0.789,0.281,15.0,40.0,1
2016-11-17,21600173,Final,1610612762,1610612741,2016,1610612762,77.0,0.385,0.857,0.2,11.0,48.0,1610612741,85.0,0.3670000000000001,0.875,0.294,8.0,46.0,0
2016-11-16,21600158,Final,1610612755,1610612764,2016,1610612755,109.0,0.545,0.682,0.357,30.0,41.0,1610612764,102.0,0.418,0.72,0.348,18.0,40.0,1
2016-11-16,21600159,Final,1610612753,1610612740,2016,1610612753,89.0,0.386,0.579,0.37,17.0,50.0,1610612740,82.0,0.366,0.789,0.3329999999999999,19.0,48.0,1
2016-11-16,21600160,Final,1610612754,1610612739,2016,1610612754,103.0,0.5,0.636,0.357,22.0,40.0,1610612739,93.0,0.407,0.6,0.3670000000000001,19.0,51.0,1
2016-11-16,21600161,Final,1610612738,1610612742,2016,1610612738,90.0,0.434,0.7390000000000001,0.3329999999999999,18.0,53.0,1610612742,83.0,0.41,0.7,0.348,16.0,32.0,1
2016-11-16,21600162,Final,1610612752,1610612765,2016,1610612752,105.0,0.452,0.632,0.36,24.0,52.0,1610612765,102.0,0.494,0.833,0.348,19.0,40.0,1
2016-11-16,21600163,Final,1610612737,1610612749,2016,1610612737,107.0,0.486,0.871,0.313,29.0,39.0,1610612749,100.0,0.3979999999999999,0.778,0.25,25.0,47.0,1
2016-11-16,21600164,Final,1610612760,1610612745,2016,1610612760,105.0,0.476,0.929,0.48,25.0,44.0,1610612745,103.0,0.435,0.643,0.35,25.0,47.0,1
2016-11-16,21600165,Final,1610612761,1610612744,2016,1610612761,121.0,0.451,0.902,0.4,16.0,46.0,1610612744,127.0,0.506,0.929,0.361,33.0,35.0,0
2016-11-16,21600166,Final,1610612743,1610612756,2016,1610612743,120.0,0.484,0.917,0.471,23.0,49.0,1610612756,104.0,0.494,0.621,0.4,14.0,35.0,1
2016-11-16,21600167,Final,1610612746,1610612763,2016,1610612746,107.0,0.457,0.706,0.36,15.0,35.0,1610612763,111.0,0.488,0.8420000000000001,0.5770000000000001,24.0,43.0,0
2016-11-16,21600168,Final,1610612758,1610612759,2016,1610612758,105.0,0.474,0.774,0.45,21.0,46.0,1610612759,110.0,0.489,0.765,0.3670000000000001,29.0,37.0,0
2016-11-15,21600153,Final,1610612739,1610612761,2016,1610612739,121.0,0.53,0.7140000000000001,0.3939999999999999,26.0,46.0,1610612761,117.0,0.479,0.667,0.4479999999999999,24.0,40.0,1
2016-11-15,21600154,Final,1610612748,1610612737,2016,1610612748,90.0,0.4039999999999999,0.7859999999999999,0.304,13.0,48.0,1610612737,93.0,0.4629999999999999,0.684,0.353,18.0,35.0,0
2016-11-15,21600155,Final,1610612750,1610612766,2016,1610612750,108.0,0.4270000000000001,0.81,0.429,25.0,43.0,1610612766,115.0,0.5379999999999999,0.818,0.4579999999999999,25.0,37.0,0
2016-11-15,21600156,Final,1610612757,1610612741,2016,1610612757,88.0,0.358,0.611,0.265,17.0,49.0,1610612741,113.0,0.418,0.857,0.35,16.0,67.0,0
2016-11-15,21600157,Final,1610612747,1610612751,2016,1610612747,125.0,0.446,0.7909999999999999,0.321,24.0,55.0,1610612751,118.0,0.455,0.8,0.293,23.0,47.0,1
2016-11-14,21600145,Final,1610612754,1610612753,2016,1610612754,88.0,0.389,1.0,0.32,22.0,49.0,1610612753,69.0,0.321,0.769,0.2,12.0,52.0,1
2016-11-14,21600146,Final,1610612752,1610612742,2016,1610612752,93.0,0.436,0.889,0.36,18.0,51.0,1610612742,77.0,0.381,0.727,0.185,15.0,40.0,1
2016-11-14,21600147,Final,1610612765,1610612760,2016,1610612765,104.0,0.467,0.813,0.313,25.0,47.0,1610612760,88.0,0.375,0.773,0.185,16.0,51.0,1
2016-11-14,21600148,Final,1610612740,1610612738,2016,1610612740,106.0,0.4429999999999999,0.833,0.286,16.0,46.0,1610612738,105.0,0.4,0.85,0.293,19.0,44.0,1
